,CE,NO,OR,SU
2020-02-23 05:00:00,185.6266,180.00279999999998,277.42019999999997,160.30919999999998
2020-02-23 06:00:00,164.9236,173.8331,253.1431,149.4736
2020-02-23 07:00:00,178.5402,188.6445,269.6025,156.9514
2020-02-23 08:00:00,190.4058,207.53470000000002,285.4336,165.3459
2020-02-23 09:00:00,202.37439999999998,222.1916,303.6131,167.7973
2020-02-23 10:00:00,203.6001,226.4249,316.2203,168.83759999999998
2020-02-23 11:00:00,205.2996,228.3201,324.0586,167.2617
2020-02-23 12:00:00,203.2602,223.2834,328.7039,160.9581
2020-02-23 13:00:00,199.9333,219.4518,337.6443,180.2603
2020-02-23 14:00:00,199.16080000000002,219.4827,342.887,165.6858
2020-02-23 15:00:00,200.6337,216.2382,342.6707,163.1417
2020-02-23 16:00:00,201.7976,215.0228,339.385,162.3898
2020-02-23 17:00:00,205.85580000000002,224.334,335.39889999999997,164.6661
2020-02-23 18:00:00,247.6429,262.6397,404.17199999999997,183.1855
2020-02-23 19:00:00,296.3104,316.3336,417.25300000000004,204.764
2020-02-23 20:00:00,286.5254,310.1124,417.4178,201.0354
2020-02-23 21:00:00,271.81699999999995,284.1667,403.2656,196.421
2020-02-23 22:00:00,243.40959999999998,246.891,381.50169999999997,183.2267
2020-02-23 23:00:00,156.354,214.33270000000002,353.702,169.3732
2020-02-24 00:00:00,198.9548,189.1183,328.2919,160.7624
2020-02-24 01:00:00,183.8344,176.69650000000001,311.0909,157.2604
2020-02-24 02:00:00,178.2312,167.8179,298.8442,154.63389999999998
2020-02-24 03:00:00,176.4493,163.9863,290.5115,154.5
2020-02-24 04:00:00,179.1685,164.3365,286.4533,153.676
2020-02-24 05:00:00,181.10490000000001,171.2581,261.6406,154.1086
2020-02-24 06:00:00,165.7579,165.84029999999998,254.4512,149.8032
2020-02-24 07:00:00,184.52450000000002,185.5751,270.0145,156.972
2020-02-24 08:00:00,197.69819999999999,205.073,291.284,164.1614
2020-02-24 09:00:00,205.0318,225.7245,314.5208,167.1484
2020-02-24 10:00:00,211.3972,234.8091,332.4737,164.0481
2020-02-24 11:00:00,211.16029999999998,235.6331,341.45529999999997,164.6455
2020-02-24 12:00:00,203.6619,227.9493,341.0227,161.47310000000002
2020-02-24 13:00:00,200.9736,227.03259999999997,343.0415,158.9599
2020-02-24 14:00:00,198.3059,225.62150000000003,340.2914,159.69119999999998
2020-02-24 15:00:00,209.1003,221.4809,334.37919999999997,156.4879
2020-02-24 16:00:00,204.48590000000002,217.97889999999998,332.2471,159.032
2020-02-24 17:00:00,216.1558,220.6157,331.2892,159.7015
2020-02-24 18:00:00,259.7557,260.3943,398.19800000000004,180.2191
2020-02-24 19:00:00,298.7206,313.1921,410.92879999999997,202.72459999999998
2020-02-24 20:00:00,292.27279999999996,308.24809999999997,406.2732,202.8276
2020-02-24 21:00:00,273.08389999999997,283.0337,388.07309999999995,196.4725
2020-02-24 22:00:00,239.7943,247.8489,362.148,181.0225
2020-02-24 23:00:00,212.4169,214.5078,333.926,165.9742
2020-02-25 00:00:00,197.8939,187.9853,314.0573,156.4467
2020-02-25 01:00:00,189.0977,173.95669999999998,297.85540000000003,152.7078
2020-02-25 02:00:00,182.81470000000002,165.6652,288.1631,153.00650000000002
2020-02-25 03:00:00,179.39509999999999,162.50310000000002,282.63199999999995,151.84259999999998
2020-02-25 04:00:00,174.50259999999997,163.358,279.5935,152.2134
2020-02-25 05:00:00,180.2603,168.65220000000002,262.82509999999996,154.00560000000002
2020-02-25 06:00:00,159.5779,161.3083,247.921,147.6711
2020-02-25 07:00:00,174.66740000000001,183.2061,269.11839999999995,144.5811
2020-02-25 08:00:00,186.533,200.9221,291.8299,147.34150000000002
2020-02-25 09:00:00,196.01930000000002,217.7626,307.9082,153.3567
2020-02-25 10:00:00,201.6122,224.1589,321.7411,153.1404
2020-02-25 11:00:00,195.1953,221.76930000000002,334.8427,147.5784
2020-02-25 12:00:00,195.8854,220.62599999999998,331.866,141.9443
2020-02-25 13:00:00,190.9208,224.2825,337.61339999999996,146.2085
2020-02-25 14:00:00,192.5173,221.71779999999998,341.01239999999996,145.46689999999998
2020-02-25 15:00:00,196.90509999999998,226.6,342.24839999999995,142.552
2020-02-25 16:00:00,199.3565,230.6891,342.11449999999996,147.084
2020-02-25 17:00:00,199.7891,238.46560000000002,343.51529999999997,147.20759999999999
2020-02-25 18:00:00,243.2551,276.9464,415.296,175.8622
2020-02-25 19:00:00,290.4085,331.72180000000003,437.6573,190.3852
2020-02-25 20:00:00,287.1743,327.746,439.79970000000003,186.945
2020-02-25 21:00:00,273.9903,296.0838,424.1952,182.1761
2020-02-25 22:00:00,244.2439,252.762,395.4273,167.5707
2020-02-25 23:00:00,205.8043,215.5172,365.2998,153.3155
2020-02-26 00:00:00,197.7703,187.3055,340.2708,153.985
2020-02-26 01:00:00,183.6696,173.3284,319.403,145.60080000000002
2020-02-26 02:00:00,175.8931,165.8918,305.95120000000003,145.6214
2020-02-26 03:00:00,169.4041,162.74,300.5231,147.7329
2020-02-26 04:00:00,172.3293,165.6137,297.4846,144.28240000000002
2020-02-26 05:00:00,193.90779999999998,193.61939999999998,306.9812,151.1319
2020-02-26 06:00:00,204.18720000000002,258.2622,310.0918,152.8829
2020-02-26 07:00:00,206.1133,246.13909999999998,355.83410000000003,154.6751
2020-02-26 08:00:00,220.1934,263.3092,420.5593,161.62759999999997
2020-02-26 09:00:00,225.8584,276.246,443.8064,166.6952
2020-02-26 10:00:00,228.18619999999999,284.76410000000004,453.2,166.0772
2020-02-26 11:00:00,240.8037,295.6203,466.2398,166.65400000000002
2020-02-26 12:00:00,229.5458,279.5111,454.9201,165.6961
2020-02-26 13:00:00,235.6331,274.5671,469.9375,166.2626
2020-02-26 14:00:00,235.05630000000002,282.96160000000003,483.7292,175.8725
2020-02-26 15:00:00,241.5247,283.7341,489.6517,168.54919999999998
2020-02-26 16:00:00,242.1427,285.7941,481.6589,172.4838
2020-02-26 17:00:00,238.2287,291.4694,450.1203,152.0692
2020-02-26 18:00:00,278.0279,315.4272,485.42870000000005,195.33950000000002
2020-02-26 19:00:00,318.9086,362.93080000000003,485.62440000000004,212.12849999999997
2020-02-26 20:00:00,306.0954,354.423,477.9715,210.8925
2020-02-26 21:00:00,280.0364,321.2158,451.21209999999996,202.7761
2020-02-26 22:00:00,247.3854,272.126,415.8934,186.018
2020-02-26 23:00:00,209.1106,223.56150000000002,377.289,175.203
2020-02-27 00:00:00,202.395,195.2468,344.844,164.7588
2020-02-27 01:00:00,193.61939999999998,181.1461,331.5467,162.1941
2020-02-27 02:00:00,190.4058,176.8201,313.74830000000003,162.65759999999997
2020-02-27 03:00:00,186.5124,177.8398,317.44599999999997,162.11169999999998
2020-02-27 04:00:00,189.0668,183.1031,317.3739,160.0105
2020-02-27 05:00:00,208.0188,209.91400000000002,317.0855,166.6334
2020-02-27 06:00:00,226.62060000000002,260.5179,338.8185,166.64225284999998
2020-02-27 07:00:00,225.71419999999998,265.4722,387.3624,167.572152197
2020-02-27 08:00:00,245.0061,285.9795,457.8865,177.54693999699998
2020-02-27 09:00:00,249.157,294.17830000000004,488.37449999999995,178.950305006
2020-02-27 10:00:00,253.0813,297.7421,510.3135,183.780983376
2020-02-27 11:00:00,251.7938,298.3292,511.94089999999994,183.22522740899998
2020-02-27 12:00:00,248.14759999999998,281.1076,504.17470000000003,174.588882585
2020-02-27 13:00:00,228.4128,287.42150000000004,549.1033,182.844323109
2020-02-27 14:00:00,241.638,302.0475,584.525,177.023606988
2020-02-27 15:00:00,281.1282,287.7614,582.1457,184.07419388800002
2020-02-27 16:00:00,259.8793,299.8845,564.4091000000001,189.483085418
2020-02-27 17:00:00,265.4722,315.1182,517.3484,189.86205475999998
2020-02-27 18:00:00,307.455,349.9219,542.2022999999999,210.0891
2020-02-27 19:00:00,348.5829,381.43989999999997,548.1247999999999,222.71689999999998
2020-02-27 20:00:00,343.5565,372.68489999999997,538.3294999999999,221.8002
2020-02-27 21:00:00,315.901,340.9918,514.6498,213.9928
2020-02-27 22:00:00,279.5111,290.9853,477.78610000000003,195.2983
2020-02-27 23:00:00,236.0657,238.29049999999998,430.05589999999995,175.8004
2020-02-28 00:00:00,219.9359,205.7116,388.7838,165.8197
2020-02-28 01:00:00,208.19389999999999,185.5442,363.5076,164.0584
2020-02-28 02:00:00,206.7004,180.03369999999998,347.8825,164.46009999999998
2020-02-28 03:00:00,206.4429,176.69650000000001,339.0966,162.2044
2020-02-28 04:00:00,206.3605,181.1564,335.3268,164.4704
2020-02-28 05:00:00,227.218,210.6453,331.4849,167.6428
2020-02-28 06:00:00,240.5977,267.8618,341.7849,169.6616
2020-02-28 07:00:00,242.90490000000003,268.9742,394.4797,174.2657
2020-02-28 08:00:00,259.67330000000004,284.8362,468.80449999999996,181.1461
2020-02-28 09:00:00,264.8851,287.8335,497.8196,182.7323
2020-02-28 10:00:00,267.9957,295.8778,533.8181,187.0789
2020-02-28 11:00:00,265.12199999999996,297.0829,537.6497,186.3579
2020-02-28 12:00:00,252.7929,283.1676,533.7666,184.2567
2020-02-28 13:00:00,265.3074,289.25489999999996,577.1811,188.0471
2020-02-28 14:00:00,275.02029999999996,299.25620000000004,613.2517,187.975
2020-02-28 15:00:00,272.6307,299.85360000000003,610.8724000000001,187.8102
2020-02-28 16:00:00,268.9124,297.5464,588.0476,186.7699
2020-02-28 17:00:00,268.98449999999997,297.0108,537.2891999999999,187.2128
2020-02-28 18:00:00,308.2069,323.6363,567.6433000000001,213.0246
2020-02-28 19:00:00,352.4763,372.9321,563.4821000000001,231.0805
2020-02-28 20:00:00,337.2117,365.28434999999996,547.3832000000001,228.55185
2020-02-28 21:00:00,306.6619,335.39889999999997,525.7429,217.38150000000002
2020-02-28 22:00:00,280.469,291.69599999999997,491.6705,201.5298
2020-02-28 23:00:00,242.2663,240.8552,453.7974,181.9289
2020-02-29 00:00:00,226.3837,211.4075,416.5217,168.3947
2020-02-29 01:00:00,216.6193,189.6127,391.5751,164.81029999999998
2020-02-29 02:00:00,206.824,183.00009999999997,373.1587,163.2344
2020-02-29 03:00:00,206.0927,179.2921,358.646,165.2738
2020-02-29 04:00:00,208.59560000000002,182.6911,354.2788,167.51919999999998
2020-02-29 05:00:00,221.2543,199.0578,349.67470000000003,168.3329
2020-02-29 06:00:00,214.8374,208.987,333.44190000000003,160.4534
2020-02-29 07:00:00,230.823,240.1857,376.18690000000004,164.6146
2020-02-29 08:00:00,253.36970000000002,267.44980000000004,437.544,175.59439999999998
2020-02-29 09:00:00,260.9402,277.276,476.8282,183.2164
2020-02-29 10:00:00,261.7333,278.9446,499.25129999999996,184.2773
2020-02-29 11:00:00,249.26,276.6168,506.7188,174.7498
2020-02-29 12:00:00,231.4822,268.3562,499.5809,179.1891
2020-02-29 13:00:00,249.92950000000002,262.88689999999997,508.8406,184.6275
2020-02-29 14:00:00,246.6026,266.6258,524.785,185.84290000000001
2020-02-29 15:00:00,255.3988,266.2756,522.4881,180.6414
2020-02-29 16:00:00,249.4557,265.843,512.6104,182.4851
2020-02-29 17:00:00,249.78529999999998,264.1229,484.98580000000004,183.2061
2020-02-29 18:00:00,297.31980000000004,301.05870000000004,540.6676,205.21720000000002
2020-02-29 19:00:00,328.8275,353.2179,545.4467999999999,221.4603
2020-02-29 20:00:00,318.3833,345.6989,531.7375,218.5454
2020-02-29 21:00:00,296.1353,322.05010000000004,515.9888,212.1491
2020-02-29 22:00:00,270.4162,282.6835,488.6732,198.0175
2020-02-29 23:00:00,242.13240000000002,235.4889,450.06879999999995,182.3924
2020-03-01 00:00:00,222.50060000000002,208.6986,417.6547,171.9791
2020-03-01 01:00:00,210.9852,191.1062,392.4918,163.4816
2020-03-01 02:00:00,205.7631,182.2688,372.9012,161.3289
2020-03-01 03:00:00,201.5195,176.4596,360.7163,158.2389
2020-03-01 04:00:00,196.0502,179.00369999999998,352.981,157.6518
2020-03-01 05:00:00,203.8473,183.6902,331.87629999999996,159.3513
2020-03-01 06:00:00,181.4551,173.97729999999999,308.4026,153.64509999999999
2020-03-01 07:00:00,197.1214,202.0654,329.18800000000005,153.5318
2020-03-01 08:00:00,208.06,225.0241,352.775,180.65169999999998
2020-03-01 09:00:00,213.7044,239.8664,379.06059999999997,163.0902
2020-03-01 10:00:00,197.0802,251.2891,405.3462,168.7346
2020-03-01 11:00:00,225.90990000000002,253.5345,429.0877,163.873
2020-03-01 12:00:00,213.1688,249.7338,424.9059,180.1779
2020-03-01 13:00:00,214.2297,248.2712,440.62370000000004,170.3826
2020-03-01 14:00:00,216.1146,255.9962,463.397,175.3163
2020-03-01 15:00:00,217.3712,259.4879,474.1502,174.69830000000002
2020-03-01 16:00:00,213.1791,264.62760000000003,474.727,174.7189
2020-03-01 17:00:00,228.0832,274.7525,458.5354,175.5841
2020-03-01 18:00:00,286.4018,340.2296,517.369,198.3677
2020-03-01 19:00:00,310.6789,364.5273,528.2458,214.06490000000002
2020-03-01 20:00:00,303.9118,353.6814,531.1401,218.97799999999998
2020-03-01 21:00:00,283.2809,322.67839999999995,521.2006,211.459
2020-03-01 22:00:00,251.5775,273.2899,489.4354,194.8245
2020-03-01 23:00:00,218.6072,230.28740000000002,445.5059,201.09720000000002
2020-03-02 00:00:00,202.6525,198.4398,407.5504,168.7758
2020-03-02 01:00:00,193.75330000000002,183.99919999999997,381.4193,165.91240000000002
2020-03-02 02:00:00,189.21099999999998,177.0364,364.5685,159.5779
2020-03-02 03:00:00,187.6248,174.1524,350.7665,160.4328
2020-03-02 04:00:00,192.5791,179.9925,344.68949999999995,161.4937
2020-03-02 05:00:00,212.57139999999998,213.4881,343.1548,170.3929
2020-03-02 06:00:00,242.96669999999997,289.2961,351.5493,179.7659
2020-03-02 07:00:00,227.5682,273.50620000000004,410.4035,176.4802
2020-03-02 08:00:00,253.071,281.2621,502.0323,182.1864
2020-03-02 09:00:00,257.6854,290.12010000000004,539.308,192.713
2020-03-02 10:00:00,260.075,298.185,565.5936,188.60330000000002
2020-03-02 11:00:00,265.2765,306.322,570.7436,188.50029999999998
2020-03-02 12:00:00,252.1234,290.74839999999995,572.3092,181.5375
2020-03-02 13:00:00,261.60970000000003,288.81199999999995,607.7515,206.6489
2020-03-02 14:00:00,269.9115,293.7148,647.9421000000001,187.31580000000002
2020-03-02 15:00:00,266.7185,300.0905,652.7934,179.07580000000002
2020-03-02 16:00:00,265.9975,298.5352,625.8177000000001,191.37400000000002
2020-03-02 17:00:00,272.6719,301.7797,577.5828,201.365
2020-03-02 18:00:00,315.0564,326.0671,600.6650999999999,225.0756
2020-03-02 19:00:00,346.9143,372.1699,598.6360000000001,238.239
2020-03-02 20:00:00,334.0084,363.3222,591.3127000000001,233.3053
2020-03-02 21:00:00,312.6565,331.7733,574.5752,225.6936
2020-03-02 22:00:00,279.42870000000005,283.5281,537.5261,208.9973
2020-03-02 23:00:00,245.08849999999998,236.1584,489.1882,187.4497
2020-03-03 00:00:00,227.0841,203.47650000000002,450.44989999999996,156.045
2020-03-03 01:00:00,216.9077,188.4282,425.0913,171.701
2020-03-03 02:00:00,213.1482,177.7162,404.6561,155.4476
2020-03-03 03:00:00,209.7595,175.3678,393.0995,167.23080000000002
2020-03-03 04:00:00,211.9843,180.4766,385.0346,165.6961
2020-03-03 05:00:00,230.6067,206.6695,377.4435,171.2272
2020-03-03 06:00:00,252.37060000000002,258.9832,384.1179,176.2227
2020-03-03 07:00:00,251.7423,268.20169999999996,444.62010000000004,179.1582
2020-03-03 08:00:00,267.1614,285.0319,527.1025,182.11430000000001
2020-03-03 09:00:00,272.8779,292.3449,565.0786,187.2437
2020-03-03 10:00:00,288.6369,296.2486,583.0211999999999,190.0041
2020-03-03 11:00:00,266.9451,295.8984,590.705,187.47029999999998
2020-03-03 12:00:00,255.98590000000002,280.5926,586.7601,186.19310000000002
2020-03-03 13:00:00,266.43010000000004,287.7717,636.9211,190.138
2020-03-03 14:00:00,276.7713,300.4819,659.818,200.8912
2020-03-03 15:00:00,279.39779999999996,300.863,662.0427999999999,197.1317
2020-03-03 16:00:00,282.6114,302.0784,640.1655999999999,196.25619999999998
2020-03-03 17:00:00,284.4036,297.8245,585.5035,192.713
2020-03-03 18:00:00,331.5776,324.6354,614.0448,221.6354
2020-03-03 19:00:00,356.1946,382.954,615.3322999999999,233.81
2020-03-03 20:00:00,341.4141,377.4538,612.5101,235.0872
2020-03-03 21:00:00,313.2745,343.9273,594.8456,228.7321
2020-03-03 22:00:00,276.69919999999996,292.9526,558.2394,206.5047
2020-03-03 23:00:00,246.685,237.9609,498.417,186.5124
2020-03-04 00:00:00,224.6121,206.0309,464.63300000000004,177.2218
2020-03-04 01:00:00,216.7944,188.9844,436.0711,170.671
2020-03-04 02:00:00,212.8289,181.1255,416.635,166.0566
2020-03-04 03:00:00,210.3981,178.7771,403.7085,163.85240000000002
2020-03-04 04:00:00,215.0846,184.2979,395.87019999999995,162.019
2020-03-04 05:00:00,240.93759999999997,216.0425,390.7511,165.5416
2020-03-04 06:00:00,256.2743,283.2603,392.2343,168.50799999999998
2020-03-04 07:00:00,249.981,279.6038,453.2,170.6298
2020-03-04 08:00:00,268.2944,291.63419999999996,548.2381,183.8653
2020-03-04 09:00:00,270.9518,295.7851,586.4202,187.2437
2020-03-04 10:00:00,278.00730000000004,301.75910000000005,610.0999,192.5173
2020-03-04 11:00:00,271.5801,299.5549,616.9597,195.0305
2020-03-04 12:00:00,263.8448,283.80620000000005,615.9091000000001,192.7542
2020-03-04 13:00:00,277.9146,292.5818,665.4314999999999,198.3265
2020-03-04 14:00:00,281.6123,305.7761,693.4063,197.1832
2020-03-04 15:00:00,284.5684,305.4465,688.8228,196.1326
2020-03-04 16:00:00,278.718,305.75550000000004,655.9349000000001,193.97990000000001
2020-03-04 17:00:00,261.8157,298.5455,602.3234,195.803
2020-03-04 18:00:00,317.4254,335.265,631.8638000000001,226.9296
2020-03-04 19:00:00,357.79110000000003,387.7744,627.9703999999999,238.548
2020-03-04 20:00:00,353.8153,381.05879999999996,624.7361999999999,233.26409999999998
2020-03-04 21:00:00,326.6542,350.0352,606.773,226.6412
2020-03-04 22:00:00,289.95529999999997,299.4004,573.0096000000001,206.6077
2020-03-04 23:00:00,255.543,240.90669999999997,522.0555,182.6808
2020-03-05 00:00:00,228.763,209.0179,474.3768,167.3441
2020-03-05 01:00:00,215.0743,191.99200000000002,449.8628,166.2317
2020-03-05 02:00:00,210.7071,184.3185,427.62510000000003,163.7906
2020-03-05 03:00:00,205.6704,179.8895,412.4841,164.285
2020-03-05 04:00:00,210.1097,186.5845,402.9772,166.6334
2020-03-05 05:00:00,232.9551,214.549,396.79720000000003,174.5541
2020-03-05 06:00:00,252.2161,271.9509,398.8675,176.7789
2020-03-05 07:00:00,250.4754,271.7964,463.5824,171.2375
2020-03-05 08:00:00,262.2792,287.4318,559.8153,199.1402
2020-03-05 09:00:00,268.4695,293.7148,596.9777,198.893
2020-03-05 10:00:00,274.14480000000003,301.4604,628.3617999999999,187.7896
2020-03-05 11:00:00,272.2187,301.5325,627.6511,194.8966
2020-03-05 12:00:00,259.9205,285.5675,633.6766,193.3825
2020-03-05 13:00:00,274.2272,292.4891,692.7058999999999,198.9857
2020-03-05 14:00:00,282.8895,309.3193,722.5553,207.78189999999998
2020-03-05 15:00:00,279.4081,309.4223,718.9194,200.83970000000002
2020-03-05 16:00:00,274.4229,307.37260000000003,686.3096,196.8227
2020-03-05 17:00:00,276.8022,304.07660000000004,621.708,202.15810000000002
2020-03-05 18:00:00,325.06800000000004,338.0254,651.4338,223.39669999999998
2020-03-05 19:00:00,355.35,391.3897,648.076,240.93759999999997
2020-03-05 20:00:00,341.5686,384.83889999999997,641.9784,239.7325
2020-03-05 21:00:00,336.5422,354.2582,624.1285,227.4137
2020-03-05 22:00:00,285.619,303.1393,594.207,210.3981
2020-03-05 23:00:00,252.4015,240.3917,545.1378,185.37939999999998
2020-03-06 00:00:00,231.21439999999998,215.6717,499.9311,179.0449
2020-03-06 01:00:00,220.44060000000002,198.2235,470.6173,174.07
2020-03-06 02:00:00,215.3627,187.82049999999998,446.83459999999997,171.24779999999998
2020-03-06 03:00:00,214.5902,186.6772,427.6354,171.9585
2020-03-06 04:00:00,219.2252,191.4358,419.9928,173.0709
2020-03-06 05:00:00,239.7737,223.2113,416.4599,178.2106
2020-03-06 06:00:00,250.8668,284.8259,413.1536,181.4757
2020-03-06 07:00:00,246.5717,283.2191,472.8421,181.8362
2020-03-06 08:00:00,266.04900000000004,298.2777,562.0298,189.6127
2020-03-06 09:00:00,269.4171,301.95480000000003,601.9835,194.4434
2020-03-06 10:00:00,276.9361,308.2378,633.4911999999999,198.3265
2020-03-06 11:00:00,276.1018,310.8746,640.5776,198.3059
2020-03-06 12:00:00,256.49060000000003,293.0453,646.7061,195.597
2020-03-06 13:00:00,275.3499,297.69059999999996,697.207,197.5849
2020-03-06 14:00:00,285.3924,310.4729,713.1205,197.93509999999998
